text,label,document,year,annotator
"Zwar ist vor allem bei den Groß- und Außenhandelskaufleuten der Automobilbranche ein leichter Rückgang zu verzeichnen; insgesamt hat die Untersuchung jedoch ergeben, dass die Anzahl der neu geschaffenen Ausbildungsverhältnisse bei den Automobilkaufleuten zehnmal höher liegt als die Zahl der fortgefallenen Ausbildungsplätze.",0,63427,2003,14
Die Daten sind im Sommer diesen Jahres anhand von schriftlichen Erhebungen und Befragungen der Mitarbeiter der PVA ermittelt worden.,0,73437,2003,14
"„Mit all den bereits emittierten Treibhausgasen in der Atmosphäre können wir den Meeresspiegelanstieg zwar nicht mehr verhindern, aber durch das Beenden der Nutzung fossiler Brennstoffe noch deutlich begrenzen“, sagt Anders Levermann, Forschungsbereichsleiter für Anpassung am Potsdam-Institut für Klimafolgenforschung (PIK), Wissenschaftler an der New Yorker Columbia-Universität/Lamont-Doherty Earth Observatory und Ko-Autor der Studie zum künftigen Meeresspiegelanstieg.",1,646309,2016,14
"Die Mathematik andererseits hat viel tiefere Einsichten entwickelt in die Natur des ""Speziell-Seins"" von wesentlichen speziellen Strukturen, in dem sie deren Bausteine, Invarianten und Stabilität unter Deformationen analysiert hat.",0,90952,2004,14
Angesichts eines permanent wachsenden Niedriglohnsektors sei ohnehin kein Mangel an niedrig bezahlten Stellen für gering Qualifizierte zu erkennen.,3,151995,2006,14
"Viele Unternehmen sind darauf angewiesen, dass ihnen erfahrene Mitarbeiter lange die Treue halten.",3,418847,2011,14
"""Der Tote wurde hinter immer weiteren Hüllen versteckt"", erklärt Dr. Dagmar Hänel vom Volkskundlichen Seminar der Universität Bonn: Die Leiche verschwand im Sarg, der Sarg hinter den Blechwänden des Autos, dann hinter dicken Gebäudemauern.",0,70274,2003,14
Die Erhaltung der Biodiversität und den vorsorgenden Hochwasserschutz verbindet der Bedarf an mög-lichst großen und naturnahen Auenflächen.,1,462603,2012,14
"Erste Indizien zeigen, dass sowohl fokussierte Innovationsstrategien als auch Mischstrategien Wachstumspotenzial versprechen.",1,82470,2004,14
"Forschende der Universität Stanford, darunter zwei Neurochirurgen der Universitäten und Unispitäler Bern und Basel, haben als erste weltweit herausgefunden, dass neuronale Stammzellen das Immunsystem des Gehirns aktivieren.",1,502650,2012,14
"Zusammen mit einer langfristig ausgelegten Innovationsstrategie, einem starken Bildungssystem und einer gut ausgebauten Hochschullandschaft führte das im Gesamtindex des SIX zu Platz 4 für den Freistaat - hinter Baden-Württemberg, Bayern und Berlin.",1,634555,2015,14
"Ob und wann sich mobile Multimediadienste durchsetzen werden, hängt wesentlich von drei Faktoren ab: Wann stehen entsprechende Technologien zur Verfügung, wie nutzungsfreundlich sind sie gestaltet, und werden aus Kundensicht sinnvolle Angebote unterbreitet, die einen echten Mehrwert bieten?",0,42739,2001,14
Dadurch ist in vielen Bereichen ein Nachhol- und Ersatzbedarf entstanden.,0,622516,2015,14
"Weiterhin konnte gezeigt werden, dass bei Läufern mit Beschwerden schon nach einer 4-wöchigen Tragezeit des Air Cesium die Beschwerden deutlich reduziert werden konnten.",1,137807,2005,14
"Damit sich die Zellen in eine bestimmte Richtung bewegen, braucht es ein Signal von aussen, worauf sich die Zelle polarisiert und koordinierte mechanische Bewegungen ausführt.",0,606446,2014,14
"Mit dieser ""gedrehten"" Entlohnungsstruktur gelingt es den Betrieben, ihre Beschäftigten signifikant länger an sich zu binden als ihre Konkurrenten, weil die Beschäftigten ein großes Interesse daran haben, in die Beschäftigungsphase zu kommen, in der ihre Löhne weiter steigen auch wenn ihre Produktivität nicht im gleichen Umfang zunimmt.",1,418847,2011,14
Integrierte Service-Plattformen unterstützen die vernetzte Leistungserstellung Nach Einschätzung der Befragten ist das urbane Wertschöpfungssystem künftig zunehmend integrativ ausgerichtet.,1,636226,2015,14
So liegt die Zuversicht für die deutsche Wirtschaft ganze 26 Prozentpunkte niedriger als noch vor einem Jahr.,1,294709,2008,14
Der erfolgreiche Zuschnitt von Diensten auf die persönlichen Anforderungen des Nutzers ist von zentraler Bedeutung für die Verbreitung und Akzeptanz mobiler Multimediadienste.,1,42739,2001,14
"Durch die gesetzliche Krankenversicherung der Schweiz sollten nur nutzbringende Leistungen und, falls nach Ausschöpfung anderer Möglichkeiten Leistungseinschränkungen erforderlich werden, nur Leistungen mit einem angemessenen Kosten-Nutzen-Verhältnis vergütet werden.",0,470200,2012,14
"Wie Neuronen den Spleissprozess steuern, um die jeweils passende Neurexin-Variante herzustellen, war bislang nicht geklärt.",0,457640,2011,14
Der Name ANNarchy steht für „Artificial Neural Networks architect“.,0,641187,2015,14
"Wissenschaftler der TU Berlin konnten nachweisen, dass der Nutzen naturverträglicher Hochwasserschutzmaßnahmen die Kosten um den Faktor 3:1 überwiegt.",3,382914,2010,14
"Davon profitieren auch die Bürgerinnen und Bürger, die in Zukunft auf Basis der Folgenabschätzungen einfacher entscheiden können, welche Online-Angebote sie nutzen wollen oder nicht.",1,648014,2016,14
Dicht hinter diesen Spitzenreitern folgen der Maschinenbau und die In-strumententechnik (73 Prozent) sowie die EDV- und Telekommunikationsbranche (72 Prozent).,0,203117,2007,14
Weltweit gibt es derzeit etwa 34 Millionen HIV-infizierte Menschen.,1,553802,2013,14
"Um die vorrangigen Forschungsthemen für den Bereich der nachhaltigen Nutzung von Biodiversität zu diskutieren, traf sich Anfang Mai am Helmholtz-Zentrum für Umweltforschung (UFZ) in Leipzig die Europäische Plattform zur Biodiversitätsforschungsstrategie (EPBRS).",0,207852,2007,14
Zu diesem Ergebnis kommen Dr. Claudia Weinkopf und Dr. Thorsten Schulten.,0,637553,2015,14
Es ermöglicht die Integration von Informations- und Prozessmanagement.,0,59826,2003,14
Die immer wieder aufgeworfene Kostenfrage ist dabei nicht unerheblich.,0,22117,2000,14
Bei unbefristeten Kombilohn-Varianten müsse mit beträchtlichen Mitnahmeeffekten und hohen Kosten gerechnet werden.,1,148953,2006,14
"Die Gefahr sei umso größer, je länger die Teilnehmer in einer Maßnahme verbleiben: Der Anteil der Einarbeitungszeit an der Maßnahmedauer nehme dann ab.",1,112829,2005,14
"Die Erkenntnis, dass das Immunsystem bei vielen Krankheiten eine zentrale Rolle spielt, hat die Immunologie in den vergangenen Jahren mit anderen Disziplinen vernetzt und in den Mittelpunkt von Diagnostik und Therapie gerückt.",1,184764,2006,14
"Die Förderung legaler Beschäftigung im Haushalt zeigt gute Ansätze, tatsächlich neue Arbeitsplätze schaffen.",1,66996,2003,14
"„Sportliche und persönliche Entwicklung gehen Hand in Hand“, so Weierstall.",3,625208,2015,14
"Der Artikel beschreibt ferner das Forschungsvorhaben, Biomarker zu identifizieren, die eine Voraussage hinsichtlich der Überlebenszeit bestimmter Patientengruppen nach der Impfung mit I-MA901 treffen können.",3,489963,2012,14
Aus einem System von Leistungsanreizen wird unter den gegenwärtigen organisatorischen und ökonomischen Bedingungen der Arbeit im Einzelhandel ein System des Leistungsdrucks.,0,58823,2003,14
"„Wir konnten nun zeigen, dass Pax6 mit dem sogenannten BAF Komplex, interagiert, der die Chromatinstruktur verändern kann, – und dass diese Interaktion das Schicksal der neuronalen Vorläuferzellen bestimmt“, sagt Dr. Jovica Ninkovic, der Erstautor der Studie.",1,547314,2013,14
Dies kann den Serienstart und den Amortisationszeitraum der Auslandsinvestition empfindlich verschieben.,0,221444,2007,14
"Gerade Deutschland, dessen Zukunft von der Kreativität und dem Wissen seiner Bürger bestimmt wird, könne es sich nicht leisten, verschwenderisch mit den Begabungen der Jugend umzugehen.",1,64058,2003,14
"Supraleitung und Ferromagnetismus – die „normale“ Form des Magnetismus, wie sie etwa in Hufeisenmagneten auftritt – schließen sich normalerweise aus: Ferromagneten sind magnetisch, weil in ihrem Inneren ein starkes Magnetfeld vorliegt.",0,607636,2014,14
"Landeshauptstadt München: Bündnis ""München für Klimaschutz"" Mit dem im Jahr 2007 gegründeten Bündnis von wichtigen lokalen Akteuren aus Verwaltung, Verbänden, Wissenschaft, Politik, Wirtschaft, Institutionen und Medien ist es gelungen, ein Netzwerk aufzubauen, das neue Ideen und Umsetzungsstrategien für den Klimaschutz entwickelt und größtmögliche CO2-Reduktionspotenziale für den Großraum München wirtschaftlich effizient zu erschließen vermag.",0,318442,2009,14
"Die neue Prognose basiert auf dem Immobilienpreisindex IMX von ImmobilienScout24, der bundesweit über 10 Millionen Immobilienangebote umfasst.",0,450565,2011,14
"Etwa die Hälfte der befragten Unternehmen bestätigt dabei, dass die eigentlichen ""Big Ideas"", d.h. Ideen, die sich später als außergewöhnlich erfolgreiche Innovationen herausstellen, häufig nicht erkannt oder fälschlicherweise aussortiert werden.",1,191232,2007,14
"Die Forscher konnten zeigen, dass eine Auflösung der ECM-Struktur im Gehirn der Rennmäuse durch Injektion eines entsprechenden Enzymes direkt in die Hörrinde die für das Umlernen notwendigen Strategiewechsel verbessert – die Tiere können die neue Bedeutung lernen.",0,572538,2014,14
"Deutlich wird, dass Naturschutz sich in einer Fülle von Projekten und Programmen niederschlägt, die vom Arten- und Bio-topschutz über die Integration des Naturschutzes in die verschiedenen Landnutzungen bis zum Meeresnaturschutz und internationalen Aktivitäten reicht“, sagte Professorin Beate Jessel, BfN-Präsidentin.",0,532272,2013,14
"Die Gruppe um Prof. Zippelius konnte anhand von Mausmodellen aufzeigen, dass in solchen Fällen eine Kombination von Dolastatinen mit spezifischen Antikörper-Immuntherapien zu einer Verstärkung der Therapie führt.",1,588450,2014,14
Das Zentrum ist überregional in Deutschland und Niedersachsen aktiv und arbeitet mit anderen Forschungseinrichtungen eng zusammen.,0,484217,2012,14
Vor genau hundert Jahren beschrieb der deutsche Neuropathologe Alois Alzheimer die Symptome und typischen Gehirnveränderungen der später nach ihm benannten Alzheimer Krankheit.,0,176296,2006,14
Im vierten Quartal 2011 wurden insgesamt 1.504 Interviews durchgeführt.,0,456995,2011,14
"Der neue Höchstleistungsrechner eröffnet Wissenschaft wie Wirtschaft große Chancen, um der ökologischen Modernisierung von Wirtschaft und Gesellschaft entscheidende Impulse zu geben.“ In der offiziellen Inbetriebnahme des Supercomputers am HLRS sieht Prof. Wolfram Ressel, Rektor der Universität Stuttgart, einen erneuten Beweis, die Universität Stuttgart als eine international führende Adresse in Wissenschaft und Forschung zu bestätigen: „Mit dem neuen Petafloprechner und den baulichen Erweiterungen am HLRS auf der einen Seite und den drei neuen Forschungsgebäuden für VISUS, SimTech und das HLRS auf der anderen Seite etabliert sich die Universität Stuttgart zu einem führenden Wissenschaftszentrum für Simulationstechnologien in Deutschland und nimmt auch in Europa eine Spitzenstellung ein“, freut sich Ressel.",1,464865,2012,14
Entscheidungsprozesse in Bezug auf die Bemessung von Tragwerken werden deshalb immer mehr als Entscheidungsproblem unter Unsicherheiten erkannt - welches mit der Bayes'schen Entscheidungstheorie gelöst werden kann.,0,51804,2002,14
Quartal 2008 wurden zusätzlich auch die Zuversichtswerte in den größten Städten Deutschlands mit mindestens 500.000 Einwohnern erhoben.,0,280861,2008,14
"»Damit kann der Entwickler einzelne Konstruktionsschritte detailliert nachvollziehen und der Kunde erhält eine konkrete Vorstellung vom Endprodukt, indem er beispielsweise durch das virtuelle Modell interaktiv navigiert,« erklärt Preisträger Dr. Nico Günther.",0,33591,2001,14
"Nach der Begrüßung durch Repräsentanten der Uni Dortmund, der Nietzsche Gesellschaft und des Nietzsche-Netzwerks der Universität Aarhus als Mitveranstalter umriß Hermann Josef Schmidt in ""zehn Problem-Tableaux"" den Rahmen des Kolloquiums: die ""Selbsterfindung"" des künftigen Philosophen, der nach einer Bemerkung des 32jährigen ""als Kind Gott im Glanze gesehen"" hatte, und der sich unter dem Einfluß der griechischen Antike als Oberprimaner in Pforta zum Atheisten gewandelt hatte.",0,12937,1999,14
Und der positive Trend hält weiter an: 2002 konnten über 3 700 Neuabschlüsse verzeichnet werden.,1,63427,2003,14
Noch immer dominieren Kosten die Verlagerungsentscheidung.,1,298383,2009,14
Die Kosten für zuzahlungspflichtige medizinische Leistungen wie Brillen oder Zahnersatz vermeiden 40 Prozent der Leistungsbezieher und sechs Prozent der Nichtleistungsbezieher.,0,614104,2014,14
"„Die Stimmung in der Branche ist sehr positiv, der Arbeitsmarkt in der chemischen Industrie ist sehr gut.",1,605700,2014,14
Unerwartet auftretende Probleme müssen durch eigene Mehrarbeit kompensiert werden.,1,243546,2008,14
"Er machte abschließend deutlich, wie sich sein Unternehmen an der Projektarbeit beteiligt hat und die erzielten Ergebnisse nun konzernweit nutzen wird.",1,138217,2005,14
"Prof. Dr. Thomas Dittmar und Prof. Dr. Kurt S. Zänker vom Institut für Immunologie der Universität Witten/Herdecke (UW/H) haben ein neues Fachbuch zur Rolle der Krebsstammzellen in der Biologie, der Diagnostik und Therapie veröffentlicht.",0,521587,2013,14
Dazu brauchen wir mehr Mittel.,0,74604,2004,14
"Die Umweltschutzwirtschaft passt somit recht gut zu dem Profil, das Deutschland im internationalen Wettbewerb abverlangt wird.",3,199472,2007,14
"Dreht man nun die Bedeutung der beiden Tonsignale von einem Tag auf den anderen um, so müssen die Tiere die gelernten Assoziationen umlernen, was den Rennmäusen kaum gelang – das einmal etablierte Gedächtnis ist dem Umlernen offenbar im Weg.",3,572538,2014,14
"Forschung und Entwicklung fördern Innovationen, die wiederum zu Wachstum und Beschäftigung führen.",0,82470,2004,14
"Die interdisziplinären Forschungsgruppen konzentrieren sich auf die Bereiche neue Technologien, Produktion, Energie und Umwelt sowie auf Regionalforschung und Innovationspolitik.",0,82470,2004,14
"Ein Projekt, welches im Rahmen der ""Fraunhofer-Initiative"" die ""Hightech-Strategie für Deutschland"" des Bundesministeriums für Bildung und Forschung unterstützt und mit seinen Ergebnissen eindrucksvoll unter Beweis stellt, dass Deutschland mit seinen innovativen Dienstleistungen auf dem Weg zur Weltspitze ist.",1,232633,2007,18
"Collins: Tail Dependence and Applications Douglas Maraun, GEOMAR Kiel: Projections and Predictions of Local Precipitation Intensities.",0,603396,2014,18
"Intensiv analysieren die Autoren, Prof. Dr. Bernd Stauss sowie die wissenschaftlichen Mitarbeiter des Lehrstuhls, Marcel Jedraßczyk und Nils Löber, weitere Schwachstellen der aktuellen Umsetzung und geben im Rahmen von Managementimplikationen Empfehlungen zur Gestaltung von Business Process Outsourcing.",1,298383,2009,18
"Zu berücksichtigen ist dabei, dass sich die erhöhten Kosten für die kommunale Infrastruktur bei der Erschließung des Gewerbegebietes Torgau-Nordstraße nicht in erhöhten Grundstückspreisen niederschlugen, da das Sächsische Ministerium für Wirtschaft und Arbeit eine einmalige Zuwendung gewährte.",1,15100,1999,18
"Weitere Informationen (Lebenslauf, Forschungsschwerpunkte) finden Sie unter <http://www.gsf.de/neu/Aktuelles/Presse/2006/euryi.php>.",0,179539,2006,18
"Obwohl eine Reihe von Maßnahmen infolge wasserschutzbedingter Beschränkungen nachgewiesen wurden, konnte kein signifikanter Einfluss durch die Lage eines Gewerbegebietes in einem Trinkwasserschutzgebiet bezüglich der Grundstückspreise, der Auslastung der Gewerbegebiete, der Kostenbelastung und der Beurteilung einer Behinderung durch Wasserschutzgebiete festgestellt werden.",0,15100,1999,18
"„Es freut uns sehr, dass die DFG in den letzten Jahren unsere teilweise außergewöhnlichen Projekte unterstützt hat, mit denen wir wissenschaftliches Neuland betreten haben.",2,602027,2014,18
